time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
64460,5963561,8035949,7308876,8287115,6872890,5763326,6247872,6348125
64583,5967128,8040807,7313043,8289605,6877354,5769455,6253144,6351261
64709,5964796,8044723,7317274,8291831,6881866,5775751,6258813,6353799
64982,5970372,8056500,7328989,8299283,6893994,5792237,6273724,6364639
65113,5980096,8057907,7330064,8299418,6896459,5796857,6277476,6366277
65243,5980257,8061569,7333327,8301411,6900199,5802264,6282368,6369753
65371,5981649,8066045,7337550,8303817,6904463,5808808,6288486,6373812
65495,5984818,8069528,7341364,8306259,6908585,5815096,6294140,6377786
65621,5987113,8073483,7345124,8309117,6912891,5821348,6299430,6381098
65799,5990545,8078057,7350019,8311887,6917797,5829432,6306672,6385432
65930,5995168,8082363,7354637,8315076,6922475,5836648,6312814,6389576
66054,5998253,8086288,7358663,8318032,6926196,5842257,6318075,6393251
66193,6002779,8089469,7361926,8320494,6929441,5848103,6323736,6397097
66316,6005412,8094237,7366293,8323943,6933146,5854250,6328746,6400625
66445,6009996,8097587,7369980,8326468,6936496,5860446,6334110,6403872
66574,6013453,8101139,7373736,8329618,6939954,5866023,6338918,6407152
66704,6016530,8104859,7377407,8332110,6942889,5872174,6344531,6410749
66830,6017982,8108550,7381373,8335149,6946199,5878220,6349700,6413940
67104,6024404,8119149,7392339,8343404,6955426,5893047,6362954,6423048
67232,6029409,8120256,7393071,8343404,6956066,5895589,6365314,6423876
67366,6032313,8123215,7396286,8345086,6958669,5901359,6370020,6426622
67493,6034643,8127243,7399927,8347092,6962102,5906419,6375385,6429324
67683,6039084,8131101,7404252,8349181,6966311,5914002,6381857,6433129
67815,6042623,8134577,7407832,8351594,6970571,5919663,6386744,6435978
67950,6043759,8137859,7411342,8352797,6973392,5925251,6391467,6438461
68086,6046902,8141609,7414604,8354213,6977342,5931482,6397145,6441564
68223,6050871,8145001,7418126,8355240,6980775,5936623,6401448,6443819
68358,6051942,8148087,7421153,8356273,6984472,5941721,6405749,6446223
68489,6055228,8151072,7424151,8357168,6987444,5946679,6410507,6448782
68622,6057440,8153758,7426660,8357672,6991023,5951840,6415119,6451357
68753,6059784,8156827,7430085,8358561,6994551,5957136,6419389,6453545
68885,6061122,8159492,7432481,8359077,6997215,5961491,6423822,6455847
69024,6064312,8162642,7435100,8359753,7001120,5966895,6428311,6458595
69307,6066705,8171285,7444543,8363502,7010560,5979438,6440097,6465570
69441,6071455,8172103,7444260,8361964,7010982,5981404,6442711,6466332
69622,6074914,8174773,7447457,8362280,7014300,5986447,6447749,6468867
69760,6075065,8178410,7451056,8363748,7017275,5990249,6452192,6471524
69896,6077279,8181249,7453944,8364499,7020383,5993540,6456311,6474013
70033,6079641,8184325,7456692,8365353,7022950,5997842,6460677,6476361
70199,6089014,8186785,7459742,8366309,7025908,6001503,6465293,6479300
70313,6088878,8190146,7463094,8368000,7028939,6005084,6469511,6481797
70430,6093033,8193004,7466148,8369299,7031403,6008693,6473556,6484387
70549,6098958,8195690,7468897,8370706,7034076,6012078,6477156,6486670
70664,6096299,8198214,7471748,8371946,7036480,6014870,6480515,6488782
70783,6102632,8200795,7474488,8373183,7038877,6017637,6484016,6490376
70897,6100469,8203379,7477136,8374691,7040989,6020677,6487231,6492329
71019,6108187,8205067,7480114,8376277,7043756,6023681,6490617,6494967
71134,6105219,8207972,7483104,8377870,7046296,6026846,6494766,6497574
71457,6107816,8216490,7493551,8384182,7055448,6037928,6506219,6505568
71575,6117272,8216930,7494468,8384101,7055881,6039167,6508050,6506729
71692,6117585,8218667,7496792,8385221,7057933,6042090,6511370,6508599
71810,6120744,8221209,7500200,8387022,7060047,6044817,6514851,6510994
71930,6123611,8223060,7502371,8388119,7061752,6047702,6518273,6513698
72047,6123173,8225232,7505184,8388607,7064536,6051014,6521481,6515726
72171,6124584,8227130,7507945,8388607,7066235,6053920,6525383,6518441
72293,6131394,8229790,7511618,8388607,7068993,6057360,6529003,6521269
72414,6134064,8232080,7514304,8388607,7071262,6060593,6532444,6523448
72537,6132090,8233912,7517065,8388607,7072953,6063591,6536006,6525846
72658,6138767,8236399,7519924,8388607,7074971,6066799,6539658,6528598
72783,6136425,8238197,7522599,8388607,7077255,6070174,6543189,6530583
72907,6138755,8240475,7525199,8388607,7079106,6072781,6546543,6532593
73079,6144263,8242216,7528194,8388607,7081565,6077307,6551368,6536216
73201,6148121,8244913,7531213,8388607,7083531,6080100,6555051,6538348
73474,6146985,8252473,7539697,8388607,7090530,6089364,6564520,6544712
73601,6150574,8252455,7539728,8388607,7090190,6090602,6566573,6545328
73725,6152209,8253439,7541539,8388607,7091536,6093187,6569441,6546772
73850,6153570,8255734,7543312,8388607,7093612,6096193,6572562,6548830
73970,6157768,8258146,7545864,8388607,7095250,6099078,6575776,6550583
74102,6157466,8259251,7547226,8388607,7096454,6102036,6579209,6552613
74228,6159617,8262302,7550235,8388607,7098749,6105610,6582735,6554468
74353,6161228,8264071,7552295,8388607,7100140,6107981,6585612,6556042
74480,6163893,8265835,7553731,8388607,7101053,6111018,6589110,6557756
74607,6165540,8268371,7556028,8388607,7102591,6113881,6592584,6559600
74732,6166769,8270375,7558359,8388607,7104036,6116667,6595011,6561357
74919,6165653,8272537,7560432,8388607,7105240,6120257,6599576,6563301
75047,6173100,8275808,7563296,8388607,7107248,6124103,6603296,6564912
75176,6175424,8277880,7565344,8388607,7107973,6126733,6605860,6566237
75302,6175787,8280371,7567516,8388607,7109322,6129423,6609348,6568073
75577,6179056,8287333,7574675,8388607,7114543,6137938,6617552,6573280
75713,6182344,8287045,7574052,8388607,7113237,6138965,6619179,6573234
75840,6183628,8288978,7575938,8388607,7114510,6141226,6622120,6574882
75971,6187301,8290927,7577979,8388607,7115443,6144258,6624822,6575764
76099,6187481,8292812,7579960,8388607,7116181,6146891,6628172,6577638
76232,6191357,8294569,7582085,8388607,7118134,6149596,6630702,6579008
76365,6192206,8296704,7584326,8388607,7119078,6152398,6633892,6581075
76498,6193976,8298252,7586272,8388607,7120208,6155571,6637051,6582742
76634,6195894,8300292,7588763,8388607,7121998,6158704,6640077,6584616
76820,6194993,8302099,7590721,8388607,7123318,6162128,6644015,6586853
76951,6201822,8304699,7593447,8388607,7124902,6164974,6647168,6588461
77085,6201740,8306024,7595438,8388607,7126134,6168055,6650133,6590375
77217,6204868,8307809,7597541,8388607,7127432,6170250,6652731,6592213
77349,6206509,8309170,7599217,8388607,7129126,6173443,6655743,6594311
77480,6209232,8311113,7601110,8388607,7130595,6175855,6658861,6596235
77761,6209739,8316730,7608353,8388607,7136191,6184575,6667111,6601590
77897,6213339,8315856,7607378,8388607,7135242,6185354,6667704,6601855
78033,6214305,8317073,7608867,8388607,7136078,6187359,6670838,6603773
78168,6216831,8318597,7611318,8388607,7137246,6190314,6673562,6605580
78304,6217875,8319928,7612995,8388607,7138916,6193221,6676337,6607487
78473,6225225,8319823,7613840,8388607,7139720,6196006,6679564,6609414
78588,6226038,8322807,7617088,8388607,7141288,6198866,6682832,6611656
78763,6220864,8323777,7618441,8388607,7142692,6202277,6685997,6613586
78876,6227893,8326260,7621111,8388607,7144576,6204834,6689028,6616167
78992,6230978,8327279,7622534,8388607,7145846,6207584,6691728,6617925
79109,6233311,8327984,7623776,8388607,7146429,6209128,6694266,6619505
79224,6232198,8329849,7625818,8388607,7147409,6211689,6696193,6620783
79338,6233317,8331074,7627389,8388607,7148870,6214335,6698960,6622901
79457,6237528,8331896,7628796,8388607,7149465,6216070,6700718,6623638
79577,6239439,8333311,7630486,8388607,7149999,6218264,6703770,6625792
79842,6235466,8338793,7637145,8388607,7154653,6225761,6711263,6631240
79962,6244885,8337874,7636176,8388607,7153837,6225885,6711771,6631260
80081,6243786,8338972,7637522,8388607,7154346,6227391,6713589,6632051
80206,6240750,8339379,7638443,8388607,7155225,6229627,6716200,6633636
80326,6245226,8340899,7640401,8388607,7155937,6232003,6718977,6635397
80498,6246034,8341678,7641997,8388607,7156458,6234317,6721815,6637120
80620,6250037,8343901,7643828,8388607,7157858,6236460,6724536,6638681
80741,6250956,8345303,7645895,8388607,7158786,6238805,6726955,6639993
80863,6252156,8346032,7646622,8388607,7159488,6240838,6728874,6640826
80985,6253610,8347715,7648808,8388607,7160714,6243030,6731816,6642593
81109,6250148,8348463,7649827,8388607,7160744,6245041,6733983,6644186
81230,6255684,8349360,7651479,8388607,7161226,6246905,6736184,6645076
81351,6256746,8351233,7653115,8388607,7162208,6248799,6737956,6646171
81474,6257949,8352400,7654852,8388607,7162454,6250487,6740669,6647482
81601,6255379,8353642,7656361,8388607,7162698,6252307,6742429,6648689
81877,6256355,8358891,7663209,8388607,7165777,6259332,6749501,6653367
81998,6263500,8358336,7662372,8388607,7164604,6259398,6750238,6653351
82120,6264544,8359211,7663715,8388607,7164101,6260505,6751958,6653851
82299,6261532,8359191,7665081,8388607,7163511,6262828,6754686,6655023
82424,6264598,8361991,7667831,8388607,7164540,6265077,6757263,6656520
82548,6266210,8363729,7670266,8388607,7164558,6267226,6759650,6657823
82675,6269542,8365075,7671577,8388607,7164325,6268753,6761554,6658966
82804,6271605,8367051,7674074,8388607,7164631,6270974,6763946,6660024
82932,6273543,8368335,7675955,8388607,7164396,6272258,6765680,6660928
83055,6274448,8369515,7677703,8388607,7164667,6274355,6768136,6662363
83182,6276118,8371741,7679879,8388607,7164918,6275978,6770310,6663217
83312,6279509,8372835,7681305,8388607,7164706,6278021,6772446,6664291
83445,6280545,8374544,7682893,8388607,7164922,6279929,6774740,6665862
83572,6282679,8376844,7685394,8388607,7165847,6282434,6777109,6667072
83700,6285650,8378826,7687187,8388607,7166268,6284243,6778912,6668157
83975,6289180,8385207,7693605,8388607,7170189,6290606,6785272,6672866
84157,6296400,8384775,7692822,8388607,7168562,6291293,6786126,6673276
84284,6295723,8386794,7694756,8388607,7169745,6293031,6788408,6675062
84416,6299066,8388607,7696164,8388607,7170664,6295406,6790776,6677388
84545,6302877,8388607,7698322,8388607,7172057,6297796,6792957,6679380
84675,6304949,8388607,7699705,8388607,7173099,6300232,6795609,6681267
84804,6308161,8388607,7701110,8388607,7174157,6301763,6796801,6683102
84936,6309899,8388607,7702550,8388607,7175643,6304655,6799844,6685960
85070,6310629,8388607,7703957,8388607,7177209,6307257,6801795,6688126
85202,6315274,8388607,7706590,8388607,7179296,6309585,6803864,6690987
85335,6318162,8388607,7708076,8388607,7181075,6311585,6806040,6693928
85465,6321171,8388607,7709575,8388607,7183007,6314387,6808621,6696893
85596,6324015,8388607,7711815,8388607,7185302,6317186,6811034,6699976
85730,6324946,8388607,7713666,8388607,7186787,6319334,6813402,6703038
85922,6330463,8388607,7715638,8388607,7189184,6322574,6816566,6707035
86199,6333713,8388607,7723774,8388607,7195974,6331380,6824466,6715584
86334,6337958,8388607,7722811,8388607,7195348,6331297,6825105,6716664
86474,6341074,8388607,7724857,8388607,7196483,6333724,6827641,6719177
86645,6350610,8388607,7726118,8388607,7197927,6336211,6830282,6721682
86761,6350231,8388607,7729389,8388607,7200640,6339491,6833619,6724757
86877,6354097,8388607,7731421,8388607,7201452,6341240,6835773,6726442
86995,6357031,8388607,7733126,8388607,7202541,6343149,6838123,6728173
87108,6354858,8388607,7734852,8388607,7203524,6345515,6840338,6729303
87222,6357894,8388607,7736666,8388607,7204616,6347761,6842766,6731593
87340,6362786,8388607,7738072,8388607,7204847,6349328,6845027,6732499
87457,6364073,8388607,7739694,8388607,7205984,6351535,6847090,6734133
87572,6363852,8388607,7741433,8388607,7206084,6352881,6849370,6735607
87743,6365921,8388607,7743616,8388607,7206595,6355604,6852564,6737334
87862,6371907,8388607,7745776,8388607,7207750,6357419,6854815,6738585
87981,6372896,8388607,7747366,8388607,7208119,6359396,6857194,6739966
88244,6371334,8388607,7754312,8388607,7212095,6365722,6864093,6743622
88362,6378675,8388607,7753443,8388607,7210349,6365112,6864377,6742994
88483,6379218,8388607,7754608,8388607,7210460,6366426,6866346,6743841
88603,6382481,8388607,7756068,8388607,7210823,6367817,6868319,6744614
88728,6379569,8388607,7757973,8388607,7211415,6369852,6870836,6745492
88850,6385611,8388607,7759120,8388607,7211459,6371271,6872994,6746618
88973,6383150,8388607,7761033,8388607,7212154,6373034,6874896,6746971
89096,6388800,8388607,7762218,8388607,7212330,6374215,6876633,6747880
89217,6389944,8388607,7763898,8388607,7212356,6376436,6879296,6748446
89336,6390152,8388607,7765873,8388607,7213055,6377704,6880873,6749141
89517,6389971,8388607,7767083,8388607,7212566,6379298,6883416,6749348
89645,6391347,8388607,7769234,8388607,7213348,6381084,6885637,6750373
89770,6392081,8388607,7770954,8388607,7214042,6383014,6887901,6751417
89894,6394209,8388607,7772207,8388607,7213975,6384277,6889693,6751922
90020,6394901,8388607,7773480,8388607,7214452,6385739,6891797,6752542
90290,6396893,8388607,7779598,8388607,7217678,6390988,6897539,6755403
90412,6404456,8388607,7779103,8388607,7216633,6391096,6898145,6754752
90537,6401120,8388607,7779846,8388607,7216183,6391649,6898852,6754697
90662,6401924,8388607,7780582,8388607,7216074,6393532,6901332,6755833
90788,6404034,8388607,7782319,8388607,7216584,6394886,6902847,6755818
90917,6406218,8388607,7783944,8388607,7217187,6396175,6904809,6756569
91043,6407103,8388607,7785109,8388607,7217789,6397348,6905704,6756795
91171,6408600,8388607,7785856,8388607,7217750,6398812,6907868,6757343
91345,6405438,8388607,7787276,8388607,7218335,6399982,6909915,6757988
91473,6410311,8388607,7789254,8388607,7220233,6402419,6912565,6759469
91606,6411755,8388607,7790184,8388607,7219920,6403478,6913732,6759813
91735,6412715,8388607,7791862,8388607,7221274,6405156,6915863,6760778
91864,6413440,8388607,7792612,8388607,7221477,6406319,6917259,6761388
91994,6415205,8388607,7793834,8388607,7222458,6408157,6918925,6762252
92121,6413741,8388607,7794945,8388607,7222987,6409080,6920615,6763431
92399,6415202,8388607,7800088,8388607,7227059,6414314,6926199,6766765
92529,6419138,8388607,7798647,8388607,7225868,6413895,6925769,6765994
92663,6417977,8388607,7799184,8388607,7226465,6415120,6927367,6766881
92793,6420336,8388607,7800285,8388607,7226872,6416735,6929226,6768025
92927,6420051,8388607,7801730,8388607,7228179,6418167,6930433,6768561

1101,413199,2528996,2318072,2451375,1182484,1005780,1616838,1271619
1231,411136,2528643,2320411,2451264,1182399,1003059,1614615,1271044
1364,409268,2531384,2320633,2453365,1180288,1000592,1612203,1269599
1497,409087,2533766,2322702,2454882,1178213,999061,1611348,1269750
1630,406819,2531758,2322465,2451830,1176850,997998,1609775,1270099
1762,403939,2527693,2320543,2448217,1176428,998982,1607737,1271031
1893,403691,2528624,2319561,2448707,1176876,1000383,1607265,1275185
2026,402132,2531324,2317291,2449725,1177936,999087,1605695,1280288
2163,400524,2532166,2315677,2452127,1179007,999704,1606383,1282488
2298,399915,2532065,2316083,2454344,1176167,1002879,1607016,1282031
2431,397170,2532731,2317553,2454364,1174529,1001093,1606013,1284339
2562,398043,2534729,2317705,2456520,1175743,998913,1605307,1284985
2732,404920,2533405,2317119,2454901,1170439,993071,1603856,1289980
2897,389017,2535913,2319311,2456873,1172548,989964,1602978,1294481
3011,398487,2539985,2322842,2461342,1178291,991999,1602113,1293578
3253,394807,2547174,2326583,2467410,1181207,991923,1602135,1287325
3376,400712,2545571,2323367,2464782,1178741,984301,1598288,1283703
3493,407585,2544418,2324835,2465480,1179966,980749,1595385,1284641
3609,405144,2544841,2324424,2464668,1177514,975377,1591122,1287528
3723,399760,2544750,2324215,2465021,1173536,972409,1588002,1292122
3842,403048,2545848,2324116,2466737,1174994,970535,1584438,1293858
3957,395909,2546855,2322774,2468157,1178881,970840,1584106,1292599
4073,394916,2546903,2321180,2469692,1177642,971616,1583359,1290285
4193,398181,2547711,2320408,2471684,1176384,972829,1581826,1288998
4311,394394,2548349,2319962,2466751,1181661,972816,1579564,1285293
4428,391452,2544970,2318802,2460537,1187018,973929,1577686,1282646
4602,381512,2537531,2313420,2456578,1189833,973976,1576008,1273581
4724,395026,2539844,2313559,2457072,1191738,976377,1577538,1272233
4844,396760,2539734,2312583,2453612,1191809,976935,1577789,1277400
4963,397433,2537294,2311754,2450102,1194957,975864,1578025,1280169
5208,393938,2533966,2315038,2452445,1213043,979496,1581617,1282153
5328,405349,2527924,2311073,2448162,1212623,977420,1578774,1279134
5449,402114,2523615,2310141,2450290,1210310,977868,1576912,1277836
5572,393894,2521711,2310307,2453619,1211494,980365,1576427,1278703
5696,393748,2522517,2310661,2454809,1213585,980070,1578443,1276166
5822,392380,2525050,2311785,2454656,1213059,979288,1585297,1273831
5943,400163,2528413,2313102,2455200,1213127,981184,1588438,1273976
