time in ms,temp 1,temp 2,temp 3,temp 4,temp 5,temp 6,temp 7,temp 8,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
357493,12.55956,39.44548,39.65788,39.6787,39.43205,39.32845,16.42801,15.5722,8388607,2318286,2022075,2180088,929390,782284,8388607,8388607
357637,12.55956,39.44738,39.6542,39.68262,39.43351,39.33178,16.42801,15.5722,8388607,2317725,2023188,2178933,928943,781270,8388607,8388607
357790,12.55956,39.44759,39.66061,39.67779,39.43907,39.33349,16.42801,15.5722,8388607,2317662,2021250,2180356,927237,780749,8388607,8388607
357993,12.55956,39.44445,39.65223,39.67855,39.44627,39.34204,16.42801,15.5722,8388607,2318590,2023785,2180130,925032,778145,8388607,8388607
358147,12.55956,39.46154,39.65905,39.67754,39.44141,39.3343,16.42801,15.5722,8388607,2313530,2021722,2180430,926521,780504,8388607,8388607
358300,12.55956,39.46561,39.6576,39.68618,39.43992,39.33561,16.42801,15.5722,8388607,2312325,2022161,2177883,926976,780104,8388607,8388607
358443,12.55956,39.46928,39.65525,39.68835,39.44273,39.33748,16.42801,15.5722,8388607,2311238,2022871,2177243,926115,779534,8388607,8388607
358586,12.55956,39.47327,39.66368,39.68948,39.44683,39.33414,16.42801,15.5722,8388607,2310054,2020319,2176910,924859,780549,8388607,8388607
358730,12.55956,39.45684,39.66343,39.69329,39.44544,39.33881,16.42801,15.5722,8388607,2314921,2020396,2175788,925284,779129,8388607,8388607
358873,12.55956,39.45679,39.66948,39.69792,39.44482,39.33988,16.42801,15.5722,8388607,2314938,2018566,2174424,925476,778802,8388607,8388607
359016,12.55956,39.46276,39.66396,39.69758,39.44475,39.34267,16.42801,15.5722,8388607,2313171,2020236,2174525,925496,777954,8388607,8388607
359169,12.55956,39.46667,39.67045,39.68733,39.44541,39.34094,16.42801,15.5722,8388607,2312013,2018274,2177545,925294,778479,8388607,8388607
359353,12.55956,39.47305,39.67364,39.6907,39.45388,39.34615,16.42801,15.5722,8388607,2310120,2017309,2176549,922698,776891,8388607,8388607
359476,12.55956,39.46886,39.67371,39.68898,39.44967,39.34612,16.42801,15.5722,8388607,2311362,2017287,2177059,923990,776902,8388607,8388607
359609,12.55956,39.46343,39.67242,39.68615,39.45335,39.35009,16.42801,15.5722,8388607,2312969,2017678,2177891,922861,775694,8388607,8388607
359802,12.55956,39.46688,39.66884,39.69378,39.45066,39.34882,16.42801,15.5722,8388607,2311947,2018761,2175644,923685,776081,8388607,8388607
359936,12.55956,39.46336,39.67235,39.69623,39.45675,39.35319,16.42801,15.5722,8388607,2312992,2017698,2174921,921817,774749,8388607,8388607
360079,12.55956,39.46872,39.66874,39.69679,39.44583,39.34608,16.42801,15.5722,8388607,2311403,2018792,2174756,925165,776915,8388607,8388607
360212,12.55956,39.46044,39.67258,39.70231,39.46107,39.35376,16.42801,15.5722,8388607,2313855,2017629,2173130,920494,774573,8388607,8388607
360345,12.55956,39.4706,39.67034,39.70044,39.44952,39.34935,16.42801,15.5722,8388607,2310847,2018307,2173679,924036,775919,8388607,8388607
360479,12.55956,39.47273,39.67085,39.69739,39.45332,39.3521,16.42801,15.5722,8388607,2310215,2018151,2174579,922870,775079,8388607,8388607
360622,12.55956,39.47488,39.67167,39.70037,39.45607,39.35451,16.42801,15.5722,8388607,2309579,2017903,2173702,922027,774347,8388607,8388607
360765,12.55956,39.47478,39.67598,39.70243,39.45959,39.35291,16.42801,15.5722,8388607,2309609,2016600,2173094,920949,774832,8388607,8388607
360898,12.55956,39.47409,39.67962,39.6972,39.45565,39.35606,16.42801,15.5722,8388607,2309814,2015501,2174636,922156,773875,8388607,8388607
361032,12.55956,39.46558,39.67432,39.68909,39.45345,39.3457,16.42801,15.5722,8388607,2312333,2017103,2177024,922829,777031,8388607,8388607
361175,12.55956,39.46692,39.68117,39.69866,39.46005,39.35165,16.42801,15.5722,8388607,2311936,2015031,2174204,920807,775218,8388607,8388607
361318,12.55956,39.47462,39.67961,39.69727,39.45851,39.35675,16.42801,15.5722,8388607,2309656,2015503,2174614,921278,773664,8388607,8388607
361521,12.55956,39.46547,39.66579,39.70594,39.47032,39.36379,16.42801,15.5722,8388607,2312367,2019683,2172058,917658,771519,8388607,8388607
361664,12.55956,39.47665,39.67974,39.7021,39.46186,39.36003,16.42801,15.5722,8388607,2309056,2015463,2173192,920252,772665,8388607,8388607
361808,12.55956,39.47363,39.68346,39.70255,39.46434,39.35499,16.42801,15.5722,8388607,2309949,2014340,2173057,919492,774201,8388607,8388607
361951,12.55956,39.47602,39.68413,39.69938,39.46217,39.35572,16.42801,15.5722,8388607,2309241,2014136,2173994,920156,773976,8388607,8388607
362094,12.55956,39.47475,39.68521,39.69988,39.46484,39.36398,16.42801,15.5722,8388607,2309619,2013810,2173846,919340,771462,8388607,8388607
362237,12.55956,39.47533,39.68956,39.70597,39.46642,39.36608,16.42801,15.5722,8388607,2309447,2012492,2172050,918855,770823,8388607,8388607
362381,12.55956,39.47966,39.68436,39.70966,39.46768,39.36856,16.42801,15.5722,8388607,2308162,2014066,2170963,918470,770068,8388607,8388607
362524,12.55956,39.48059,39.68793,39.71224,39.4657,39.36814,16.42801,15.5722,8388607,2307888,2012987,2170202,919075,770193,8388607,8388607
362667,12.55956,39.48085,39.68969,39.71243,39.46852,39.36485,16.42801,15.5722,8388607,2307811,2012453,2170148,918209,771196,8388607,8388607
362811,12.55956,39.47849,39.695,39.71234,39.47336,39.36546,16.42801,15.5722,8388607,2308509,2010850,2170173,916726,771012,8388607,8388607
362964,12.55956,39.49322,39.6958,39.72343,39.47674,39.369,16.42801,15.5722,8388607,2304147,2010605,2166903,915692,769934,8388607,8388607
363115,12.55956,39.48301,39.68748,39.71457,39.47435,39.37136,16.42801,15.5722,8388607,2307170,2013122,2169516,916422,769216,8388607,8388607
363328,12.55956,39.48405,39.69277,39.71374,39.47042,39.36568,16.42801,15.5722,8388607,2306863,2011522,2169761,917627,770943,8388607,8388607
363481,12.55956,39.48257,39.69177,39.71897,39.47376,39.37029,16.42801,15.5722,8388607,2307300,2011825,2168219,916605,769539,8388607,8388607
363624,12.55956,39.48629,39.69303,39.71791,39.47475,39.37218,16.42801,15.5722,8388607,2306198,2011444,2168532,916302,768964,8388607,8388607
363808,12.55956,39.4891,39.69465,39.71437,39.47684,39.37013,16.42801,15.5722,8388607,2305368,2010954,2169573,915661,769589,8388607,8388607
363931,12.55956,39.48782,39.6995,39.70986,39.47899,39.37003,16.42801,15.5722,8388607,2305746,2009489,2170904,915003,769619,8388607,8388607
364064,12.55956,39.49305,39.69158,39.7135,39.4704,39.37059,16.42801,15.5722,8388607,2304197,2011882,2169830,917634,769449,8388607,8388607
364197,12.55956,39.48322,39.69624,39.70866,39.47287,39.36896,16.42801,15.5722,8388607,2307108,2010472,2171258,916879,769946,8388607,8388607
364321,12.55956,39.48711,39.69747,39.71665,39.47334,39.37442,16.42801,15.5722,8388607,2305955,2010102,2168902,916733,768281,8388607,8388607
364454,12.55956,39.48458,39.70393,39.70903,39.47926,39.37269,16.42801,15.5722,8388607,2306708,2008149,2171147,914920,768808,8388607,8388607
364587,12.55956,39.49547,39.70678,39.71422,39.47622,39.37417,16.42801,15.5722,8388607,2303482,2007285,2169619,915850,768359,8388607,8388607
364720,12.55956,39.49644,39.70773,39.71959,39.47949,39.38017,16.42801,15.5722,8388607,2303194,2006998,2168036,914849,766529,8388607,8388607
364854,12.55956,39.49091,39.70674,39.71307,39.48173,39.37511,16.42801,15.5722,8388607,2304832,2007298,2169958,914161,768072,8388607,8388607
365047,12.55956,39.49825,39.69973,39.71516,39.47929,39.38255,16.42801,15.5722,8388607,2302657,2009419,2169342,914911,765805,8388607,8388607
365180,12.55956,39.49378,39.70192,39.71452,39.48558,39.38805,16.42801,15.5722,8388607,2303980,2008757,2169531,912982,764130,8388607,8388607
365314,12.55956,39.48882,39.70259,39.70876,39.48233,39.37357,16.42801,15.5722,8388607,2305449,2008554,2171229,913976,768541,8388607,8388607
365447,12.55956,39.50217,39.70376,39.71475,39.48705,39.38299,16.42801,15.5722,8388607,2301496,2008201,2169462,912531,765672,8388607,8388607
365590,12.55956,39.49718,39.70246,39.71542,39.48623,39.37805,16.42801,15.5722,8388607,2302973,2008593,2169266,912783,767176,8388607,8388607
365733,12.55956,39.49954,39.70871,39.72176,39.49356,39.38038,16.42801,15.5722,8388607,2302274,2006701,2167398,910537,766468,8388607,8388607
365876,12.55956,39.49097,39.70501,39.71803,39.48803,39.38012,16.42801,15.5722,8388607,2304812,2007822,2168496,912231,766547,8388607,8388607
366020,12.55956,39.49059,39.70583,39.72886,39.49277,39.38322,16.42801,15.5722,8388607,2304926,2007573,2165305,910777,765601,8388607,8388607
366163,12.55956,39.50405,39.70697,39.73367,39.49157,39.38739,16.42801,15.5722,8388607,2300940,2007229,2163887,911147,764331,8388607,8388607
366306,12.55956,39.51148,39.70732,39.73818,39.49266,39.38539,16.42801,15.5722,8388607,2298739,2007124,2162559,910810,764940,8388607,8388607
366449,12.55956,39.51538,39.71011,39.73451,39.49653,39.3864,16.42801,15.5722,8388607,2297583,2006280,2163639,909624,764633,8388607,8388607
366583,12.55956,39.51375,39.70489,39.73656,39.49794,39.39155,16.42801,15.5722,8388607,2298067,2007857,2163035,909194,763063,8388607,8388607
366796,12.55956,39.50136,39.71442,39.73401,39.50404,39.39116,16.42801,15.5722,8388607,2301737,2004975,2163786,907324,763184,8388607,8388607
366939,12.55956,39.4999,39.70652,39.73141,39.49564,39.38869,16.42801,15.5722,8388607,2302167,2007363,2164553,909897,763934,8388607,8388607
367082,12.55956,39.51382,39.7108,39.73268,39.49347,39.39011,16.42801,15.5722,8388607,2298044,2006070,2164178,910563,763502,8388607,8388607
367226,12.55956,39.51239,39.70542,39.73155,39.4889,39.38426,16.42801,15.5722,8388607,2298468,2007697,2164512,911964,765284,8388607,8388607
367379,12.55956,39.50895,39.71133,39.73258,39.49066,39.38686,16.42801,15.5722,8388607,2299487,2005911,2164209,911425,764492,8388607,8388607
367522,12.55956,39.51254,39.70973,39.74141,39.49399,39.39071,16.42801,15.5722,8388607,2298424,2006395,2161605,910406,763319,8388607,8388607
367666,12.55956,39.51073,39.7047,39.74091,39.49156,39.38733,16.42801,15.5722,8388607,2298963,2007914,2161752,911148,764349,8388607,8388607
367809,12.55956,39.51941,39.71119,39.74115,39.49505,39.38661,16.42801,15.5722,8388607,2296389,2005951,2161681,910081,764568,8388607,8388607
368002,12.55956,39.51218,39.70104,39.74965,39.49979,39.39845,16.42801,15.5722,8388607,2298531,2009022,2159176,908627,760962,8388607,8388607
368135,12.55956,39.51545,39.72107,39.74596,39.50448,39.39242,16.42801,15.5722,8388607,2297564,2002965,2160266,907189,762799,8388607,8388607
368259,12.55956,39.51775,39.71892,39.74349,39.50622,39.39499,16.42801,15.5722,8388607,2296881,2003614,2160993,906655,762015,8388607,8388607
368392,12.55956,39.52052,39.72184,39.74416,39.50663,39.39485,16.42801,15.5722,8388607,2296062,2002732,2160797,906528,762058,8388607,8388607
368585,12.55956,39.52722,39.7202,39.74632,39.49619,39.40107,16.42801,15.5722,8388607,2294076,2003227,2160160,909730,760166,8388607,8388607
368719,12.55956,39.52519,39.72266,39.74215,39.50164,39.40048,16.42801,15.5722,8388607,2294678,2002483,2161387,908060,760345,8388607,8388607
368852,12.55956,39.53513,39.7251,39.74629,39.50348,39.39718,16.42801,15.5722,8388607,2291736,2001745,2160167,907494,761349,8388607,8388607
368985,12.55956,39.54981,39.72554,39.75266,39.50679,39.40049,16.42801,15.5722,8388607,2287386,2001610,2158292,906482,760341,8388607,8388607
369128,12.55956,39.53104,39.72176,39.74839,39.50375,39.4002,16.42801,15.5722,8388607,2292944,2002754,2159548,907414,760431,8388607,8388607
369262,12.55956,39.5249,39.72771,39.74886,39.50585,39.39885,16.42801,15.5722,8388607,2294765,2000956,2159409,906769,760840,8388607,8388607
369395,12.55956,39.51977,39.7286,39.75013,39.51285,39.39783,16.42801,15.5722,8388607,2296283,2000686,2159036,904622,761152,8388607,8388607
369528,12.55956,39.52716,39.72393,39.76097,39.51075,39.40458,16.42801,15.5722,8388607,2294096,2002098,2155841,905267,759097,8388607,8388607
369662,12.55956,39.52609,39.72913,39.76086,39.51454,39.40846,16.42801,15.5722,8388607,2294413,2000527,2155875,904105,757914,8388607,8388607
369795,12.55956,39.52323,39.72921,39.75788,39.5174,39.40497,16.42801,15.5722,8388607,2295259,2000502,2156752,903229,758976,8388607,8388607
369938,12.55956,39.52643,39.73041,39.75282,39.51365,39.39995,16.42801,15.5722,8388607,2294312,2000139,2158244,904377,760507,8388607,8388607
370071,12.55956,39.53012,39.73556,39.76629,39.52308,39.40924,16.42801,15.5722,8388607,2293219,1998582,2154273,901489,757676,8388607,8388607
370274,12.55956,39.51877,39.72954,39.76018,39.52898,39.41647,16.42801,15.5722,8388607,2296579,2000404,2156073,899679,755473,8388607,8388607
370408,12.55956,39.53502,39.73465,39.75842,39.51186,39.40723,16.42801,15.5722,8388607,2291768,1998856,2156592,904926,758289,8388607,8388607
370551,12.55956,39.53183,39.73757,39.76071,39.5175,39.40889,16.42801,15.5722,8388607,2292712,1997973,2155917,903199,757783,8388607,8388607
370695,12.55956,39.53146,39.74459,39.75975,39.53199,39.41294,16.42801,15.5722,8388607,2292821,1995849,2156200,898756,756547,8388607,8388607
370838,12.55956,39.52906,39.74401,39.75645,39.51853,39.41406,16.42801,15.5722,8388607,2293533,1996024,2157174,902883,756208,8388607,8388607
370981,12.55956,39.53388,39.74525,39.76195,39.51414,39.40878,16.42801,15.5722,8388607,2292105,1995651,2155553,904228,757815,8388607,8388607
371134,12.55956,39.53125,39.74379,39.75937,39.5118,39.40892,16.42801,15.5722,8388607,2292884,1996092,2156313,904945,757773,8388607,8388607
371278,12.55956,39.52506,39.74497,39.76417,39.52218,39.41657,16.42801,15.5722,8388607,2294716,1995734,2154898,901764,755445,8388607,8388607
371421,12.55956,39.53045,39.75021,39.76875,39.52032,39.41975,16.42801,15.5722,8388607,2293119,1994151,2153550,902334,754476,8388607,8388607
371564,12.55956,39.53321,39.74048,39.77044,39.51903,39.4172,16.42801,15.5722,8388607,2292301,1997092,2153051,902729,755251,8388607,8388607
371707,12.55956,39.5429,39.74479,39.77668,39.52143,39.42078,16.42801,15.5722,8388607,2289432,1995789,2151212,901992,754161,8388607,8388607
371861,12.55956,39.53091,39.74627,39.77112,39.52074,39.41424,16.42801,15.5722,8388607,2292983,1995342,2152851,902205,756152,8388607,8388607
372074,12.55956,39.52998,39.75009,39.77442,39.53217,39.42452,16.42801,15.5722,8388607,2293259,1994186,2151879,898700,753021,8388607,8388607
372257,12.55956,39.53732,39.75012,39.7714,39.53632,39.42915,16.42801,15.5722,8388607,2291087,1994178,2152768,897430,751610,8388607,8388607
372380,12.55956,39.53791,39.75344,39.77441,39.53289,39.42852,16.42801,15.5722,8388607,2290910,1993176,2151880,898481,751802,8388607,8388607
372514,12.55956,39.54112,39.75731,39.77292,39.53444,39.42807,16.42801,15.5722,8388607,2289959,1992005,2152320,898007,751940,8388607,8388607
372647,12.55956,39.54724,39.75197,39.77166,39.52693,39.43052,16.42801,15.5722,8388607,2288148,1993618,2152692,900309,751193,8388607,8388607
372780,12.55956,39.54606,39.75455,39.76632,39.53109,39.42867,16.42801,15.5722,8388607,2288498,1992836,2154263,899034,751759,8388607,8388607
372913,12.55956,39.54466,39.75851,39.76488,39.53334,39.42696,16.42801,15.5722,8388607,2288911,1991640,2154689,898344,752277,8388607,8388607
373047,12.55956,39.5452,39.75159,39.77209,39.53156,39.43368,16.42801,15.5722,8388607,2288752,1993735,2152563,898887,750231,8388607,8388607
373180,12.55956,39.54121,39.75963,39.76167,39.52945,39.42863,16.42801,15.5722,8388607,2289932,1991302,2155636,899535,751768,8388607,8388607
373313,12.55956,39.54576,39.7575,39.76916,39.53138,39.43147,16.42801,15.5722,8388607,2288585,1991947,2153427,898944,750906,8388607,8388607
373456,12.55956,39.54741,39.76244,39.76893,39.53577,39.42888,16.42801,15.5722,8388607,2288096,1990450,2153495,897599,751693,8388607,8388607
373590,12.55956,39.56411,39.76238,39.77503,39.52991,39.43094,16.42801,15.5722,8388607,2283152,1990469,2151697,899395,751067,8388607,8388607
373793,12.55956,39.56454,39.76361,39.77782,39.54317,39.43411,16.42801,15.5722,8388607,2283022,1990096,2150875,895330,750100,8388607,8388607
373926,12.55956,39.57247,39.76033,39.77298,39.53709,39.43158,16.42801,15.5722,8388607,2280676,1991088,2152301,897192,750872,8388607,8388607
374059,12.55956,39.56999,39.76723,39.77154,39.54546,39.4257,16.42801,15.5722,8388607,2281409,1989002,2152728,894628,752662,8388607,8388607
374192,12.55956,39.57355,39.76402,39.77325,39.54317,39.42847,16.42801,15.5722,8388607,2280354,1989974,2152222,895329,751819,8388607,8388607
374336,12.55956,39.56035,39.76847,39.76953,39.54254,39.42789,16.42801,15.5722,8388607,2284264,1988628,2153319,895522,751996,8388607,8388607
374479,12.55956,39.55067,39.76226,39.77082,39.53973,39.42741,16.42801,15.5722,8388607,2287131,1990507,2152938,896385,752143,8388607,8388607
374622,12.55956,39.5537,39.76186,39.77518,39.54247,39.43756,16.42801,15.5722,8388607,2286235,1990627,2151653,895543,749050,8388607,8388607
374765,12.55956,39.56416,39.76515,39.77645,39.53789,39.43617,16.42801,15.5722,8388607,2283137,1989631,2151279,896950,749472,8388607,8388607
374919,12.55956,39.55873,39.76365,39.77251,39.5453,39.43217,16.42801,15.5722,8388607,2284743,1990087,2152441,894678,750691,8388607,8388607
375062,12.55956,39.56218,39.76425,39.77625,39.54342,39.43419,16.42801,15.5722,8388607,2283724,1989904,2151337,895252,750078,8388607,8388607
375215,12.55956,39.56481,39.76536,39.78492,39.55193,39.43972,16.42801,15.5722,8388607,2282945,1989570,2148783,892643,748393,8388607,8388607
375358,12.55956,39.55507,39.7681,39.78895,39.55118,39.43531,16.42801,15.5722,8388607,2285830,1988738,2147594,892875,749736,8388607,8388607
375562,12.55956,39.54671,39.75385,39.77976,39.5593,39.44994,16.42801,15.5722,8388607,2288305,1993051,2150302,890387,745278,8388607,8388607
375705,12.55956,39.56718,39.76554,39.79291,39.55782,39.44791,16.42801,15.5722,8388607,2282242,1989513,2146428,890841,745899,8388607,8388607
375848,12.55956,39.56458,39.76132,39.78915,39.54957,39.44219,16.42801,15.5722,8388607,2283013,1990791,2147537,893368,747639,8388607,8388607
375991,12.55956,39.56625,39.76584,39.78857,39.55542,39.44781,16.42801,15.5722,8388607,2282517,1989423,2147708,891574,745929,8388607,8388607
376135,12.55956,39.56395,39.76991,39.79106,39.56034,39.44382,16.42801,15.5722,8388607,2283200,1988192,2146972,890065,747142,8388607,8388607
376288,12.55956,39.56378,39.76407,39.80074,39.5573,39.44604,16.42801,15.5722,8388607,2283249,1989958,2144122,890999,746467,8388607,8388607
376441,12.55956,39.56734,39.77169,39.79256,39.55524,39.44387,16.42801,15.5722,8388607,2282194,1987654,2146529,891629,747127,8388607,8388607
376624,12.55956,39.57576,39.78291,39.807,39.56155,39.45495,16.42801,15.5722,8388607,2279701,1984259,2142274,889697,743754,8388607,8388607
376758,12.55956,39.56766,39.77514,39.79294,39.55857,39.446,16.42801,15.5722,8388607,2282100,1986610,2146419,890610,746481,8388607,8388607
376881,12.55956,39.57043,39.78096,39.79564,39.55967,39.44669,16.42801,15.5722,8388607,2281281,1984849,2145622,890271,746270,8388607,8388607
