time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
54705,8388607,7275540,6873530,7138023,4535319,4266270,3042185,4749955
54848,8388607,7276297,6874506,7137053,4535251,4267341,3047616,4752930
54991,8388607,7275597,6877300,7137167,4533710,4265127,3051497,4752073
55134,8388607,7274790,6877265,7134419,4533603,4265950,3054708,4753009
55277,8388607,7274673,6877214,7133921,4532924,4264569,3051900,4753021
55431,8388607,7277219,6876823,7135241,4533116,4266101,3046472,4753420
55634,8388607,7276441,6879139,7135424,4536064,4266697,3041643,4752056
55777,8388607,7274948,6876694,7134928,4534753,4267519,3044536,4755450
55911,8388607,7276204,6876250,7132368,4533939,4267262,3041203,4755812
56044,8388607,7277273,6876205,7134428,4533845,4271054,3037559,4757820
56177,8388607,7275564,6879463,7131788,4535693,4268409,3035273,4757631
56310,8388607,7277318,6878419,7132752,4536459,4270559,3044138,4758291
56454,8388607,7275508,6878125,7133490,4536544,4268082,3058821,4757839
56597,8388607,7274883,6877283,7132265,4537719,4268843,3056977,4757258
56740,8388607,7276253,6878259,7134383,4538619,4270703,3060699,4758052
56884,8388607,7276528,6874739,7136321,4537555,4271005,3070065,4760123
57027,8388607,7277603,6874379,7137081,4537831,4272369,3076321,4759144
57170,8388607,7277570,6875872,7138195,4539469,4270900,3077454,4759760
57373,8388607,7276602,6877816,7137057,4538689,4267570,3075072,4758046
57547,8388607,7276814,6873811,7136845,4538084,4269890,3075058,4761769
57670,8388607,7277709,6874902,7136170,4539150,4268977,3075087,4758797
57793,8388607,7275648,6876539,7135653,4541274,4268896,3075570,4759343
57916,8388607,7275237,6877478,7133142,4540487,4268720,3074699,4758595
58040,8388607,7274408,6875926,7134378,4540357,4269418,3074432,4760031
58163,8388607,7277103,6875070,7135012,4541360,4269861,3066082,4760580
58286,8388607,7277626,6873931,7135250,4540513,4271364,3058138,4759404
58419,8388607,7274642,6876176,7134582,4541633,4268948,3053985,4758919
58543,8388607,7275338,6874438,7134126,4538055,4268842,3048321,4760527
58666,8388607,7275965,6871088,7135064,4536598,4268580,3046914,4756371
58789,8388607,7276427,6873110,7137762,4538160,4268721,3054341,4755761
58972,8388607,7276225,6872890,7135694,4536737,4266218,3064878,4755061
59096,8388607,7273947,6875680,7137457,4536996,4266142,3063323,4754388
59219,8388607,7274404,6875265,7133348,4536176,4264950,3059444,4751811
59352,8388607,7276254,6874734,7136698,4538833,4266108,3053171,4752606
59486,8388607,7275911,6874136,7138603,4536537,4266718,3056940,4753943
59609,8388607,7276505,6874644,7139898,4536190,4267133,3055734,4755656
59742,8388607,7275469,6876054,7136902,4537574,4267243,3058782,4756973
59875,8388607,7275859,6877451,7138516,4540176,4265407,3064207,4756379
60009,8388607,7276471,6873774,7138429,4537418,4267436,3063171,4758386
60142,8388607,7275466,6876745,7138247,4539200,4266906,3054510,4758522
60275,8388607,7276229,6876421,7137155,4539882,4264717,3048293,4756894
60398,8388607,7275045,6878744,7136578,4539142,4265785,3050144,4757225
60592,8388607,7278656,6875959,7137888,4537705,4267716,3044031,4757405
60715,8388607,7277419,6875540,7135826,4538114,4266941,3050820,4760024
60848,8388607,7278559,6874090,7138936,4538138,4269271,3057304,4759684
60982,8388607,7276017,6876083,7137416,4538264,4268266,3062030,4761232
61115,8388607,7276269,6875808,7138284,4539417,4267449,3057649,4758397
61248,8388607,7278229,6874845,7139898,4537109,4270122,3052457,4758849
61381,8388607,7276789,6878436,7136305,4536827,4267653,3054482,4758337
61515,8388607,7276873,6877874,7135692,4536900,4266536,3052176,4754796
61648,8388607,7277003,6875694,7136750,4535194,4268427,3054757,4756629
61781,8388607,7276755,6879279,7136880,4537669,4266155,3064754,4757918
61914,8388607,7277158,6877780,7136482,4537064,4266834,3066095,4755850
62058,8388607,7275222,6878527,7135997,4539601,4267097,3062410,4759008
62251,8388607,7278291,6871533,7138595,4538912,4271415,3071249,4761077
62384,8388607,7275765,6869937,7138433,4538006,4269781,3070760,4758473
62517,8388607,7276750,6875657,7135875,4539187,4268086,3063815,4757552
62661,8388607,7275172,6876977,7134787,4539441,4269458,3064389,4760237
62794,8388607,7278291,6876408,7134401,4538116,4269142,3061904,4756285
62927,8388607,7277659,6873878,7137389,4538134,4271076,3063259,4757504
63061,8388607,7275367,6877333,7135294,4538805,4267901,3059374,4758279
63194,8388607,7278577,6875840,7135874,4537327,4267844,3063251,4757856
63337,8388607,7276701,6878458,7137676,4541439,4268927,3062374,4757184
63480,8388607,7276316,6879528,7136380,4540828,4269277,3059102,4756371
63624,8388607,7277037,6878644,7136018,4539815,4267215,3051091,4755246
63767,8388607,7276906,6877037,7138270,4539425,4268285,3056146,4756553
63970,8388607,7277912,6875369,7139643,4537342,4267012,3054329,4755267
64113,8388607,7279221,6878024,7137813,4536199,4268193,3049305,4754557
64257,8388607,7275852,6876476,7136810,4534417,4265296,3052749,4755790
64390,8388607,7278515,6876179,7137847,4534210,4269156,3051549,4759121
64533,8388607,7277131,6875608,7139301,4535615,4268636,3053188,4756872
64677,8388607,7275885,6877247,7136491,4537974,4268465,3062043,4756700
64820,8388607,7276265,6879729,7136829,4538941,4267320,3064023,4755715
64953,8388607,7277272,6874506,7137942,4536516,4267271,3068270,4755753
65096,8388607,7276238,6878277,7138582,4539407,4267438,3076258,4755894
65239,8388607,7274495,6878001,7136570,4540266,4267910,3070019,4755678
65383,8388607,7274230,6877224,7136850,4539797,4270571,3068480,4755692
65566,8388607,7273842,6874408,7135401,4538211,4268129,3063849,4757492
65749,8388607,7276474,6871100,7138371,4537224,4271527,3070672,4761095
65872,8388607,7276312,6872235,7136294,4533315,4268962,3068624,4761475
65996,8388607,7274180,6872481,7133159,4535902,4268907,3065038,4759474
66119,8388607,7273592,6872727,7131967,4536019,4266587,3064095,4759234
66242,8388607,7273574,6875174,7133270,4536657,4267073,3066845,4758582
66365,8388607,7274402,6876650,7132460,4537409,4267549,3067725,4759259
66489,8388607,7274867,6872835,7135099,4536953,4269338,3067099,4760195
66622,8388607,7273605,6877434,7136896,4539905,4268777,3072378,4758562
66745,8388607,7272999,6875323,7134464,4536212,4268861,3066317,4759746
66868,8388607,7273492,6874750,7137067,4537653,4270191,3067293,4758123
66992,8388607,7276020,6875496,7138480,4538187,4271962,3063395,4760832
67115,8388607,7275429,6875866,7137371,4539413,4270356,3062660,4761377
67298,8388607,7274994,6875435,7133459,4539130,4269093,3068427,4760997
67422,8388607,7273635,6874735,7133810,4542152,4269195,3068953,4759897
67555,8388607,7277623,6874533,7136022,4540185,4269243,3071220,4761091
67678,8388607,7274976,6873735,7135139,4540080,4268740,3069120,4759810
67801,8388607,7275104,6877268,7135648,4541052,4268741,3064683,4760579
67925,8388607,7273839,6874818,7132464,4538462,4267640,3061873,4759320
68058,8388607,7275860,6876776,7135010,4541023,4270139,3068931,4760399
68191,8388607,7275411,6874839,7135955,4536898,4270602,3067250,4760242
68324,8388607,7274109,6875072,7132705,4539473,4268656,3058309,4760143
68458,8388607,7275370,6874926,7133912,4538423,4269917,3048509,4760050
68581,8388607,7273381,6876494,7134487,4537254,4267822,3046925,4757673
68704,8388607,7273324,6875934,7135461,4536483,4267819,3051883,4758133
68887,8388607,7272171,6873952,7136946,4534723,4269381,3042496,4758355
69021,8388607,7274217,6874465,7136744,4536643,4267808,3038041,4753464
69154,8388607,7275255,6872041,7138549,4533690,4269736,3037380,4754159
69287,8388607,7273904,6875805,7136567,4534759,4267290,3031786,4753126
69431,8388607,7273603,6872861,7136500,4534972,4268786,3035930,4754448
69564,8388607,7271570,6874340,7135326,4538225,4265311,3040473,4753255
69697,8388607,7274110,6871634,7137617,4536635,4265636,3043910,4754912
69830,8388607,7272713,6870828,7137379,4536664,4267077,3048564,4758895
69964,8388607,7271442,6873973,7134991,4537685,4265638,3048170,4758143
70107,8388607,7273056,6874237,7136569,4537801,4265387,3042886,4757728
70240,8388607,7272779,6873857,7136254,4539460,4265295,3038849,4755717
70373,8388607,7275204,6872363,7140947,4536624,4268762,3040570,4756775
70567,8388607,7274040,6873593,7137575,4539930,4267980,3049128,4757603
70700,8388607,7274316,6871391,7136491,4537571,4266028,3052449,4758110
70833,8388607,7275101,6872148,7138841,4536623,4270053,3053293,4759266
70966,8388607,7273133,6874477,7137403,4538884,4266149,3048019,4757643
71100,8388607,7274491,6871911,7138547,4538117,4266635,3044586,4756030
71233,8388607,7274471,6868349,7139173,4536762,4268108,3041804,4757529
71366,8388607,7273965,6871500,7136238,4539455,4265795,3043748,4755635
71509,8388607,7274186,6870521,7138346,4537342,4267405,3037537,4754844
71653,8388607,7275001,6872370,7140179,4537191,4269567,3040496,4757254
71796,8388607,7274922,6871220,7138189,4537386,4268905,3032595,4754102
71929,8388607,7274596,6873814,7136677,4537867,4268293,3029130,4754156
72062,8388607,7273874,6875008,7135560,4538325,4266781,3024762,4752830
72266,8388607,7274274,6874506,7135278,4535468,4265179,3019143,4751089
72409,8388607,7274870,6870718,7137169,4535806,4265622,3020883,4752316
72542,8388607,7274271,6870168,7136042,4539022,4264401,3022731,4753724
72685,8388607,7274058,6871950,7134475,4538539,4265483,3027074,4753343
72839,8388607,7275103,6871413,7135357,4538539,4267470,3026883,4751949
72982,8388607,7274717,6873410,7135752,4536984,4266792,3034974,4752526
73125,8388607,7273700,6874084,7135373,4536471,4266462,3033912,4753617
73269,8388607,7274508,6874000,7135198,4536197,4267882,3032661,4756514
73412,8388607,7276023,6873989,7137520,4535053,4268095,3042999,4758294
73555,8388607,7275769,6872810,7135647,4535093,4268753,3042053,4756406
73728,8388607,7274393,6874820,7134283,4533437,4265194,3041075,4753486
73852,8388607,7275719,6874642,7136201,4534367,4268018,3054440,4756465
74035,8388607,7277108,6871401,7137944,4535081,4268610,3049247,4758641
74158,8388607,7274948,6871766,7137018,4535424,4266577,3047625,4756757
74281,8388607,7274685,6874829,7135906,4536868,4265743,3045509,4755643
74405,8388607,7274071,6873539,7134737,4537327,4265876,3040706,4754966
74528,8388607,7274425,6871335,7134966,4534902,4265606,3032864,4756139
74651,8388607,7275012,6873131,7136521,4534911,4267189,3031709,4759042
74774,8388607,7275275,6872506,7136573,4535605,4268422,3028206,4760575
74898,8388607,7275385,6871220,7134868,4533803,4266783,3022746,4759573
75021,8388607,7274635,6873537,7133720,4536902,4265889,3022864,4758114
75144,8388607,7273211,6874131,7133132,4537495,4265981,3027476,4757060
75278,8388607,7274316,6870993,7135278,4534960,4267505,3031013,4755187
75401,8388607,7275093,6874142,7136351,4536019,4264383,3033328,4753584
75594,8388607,7275758,6873647,7139310,4535067,4265129,3029641,4754193
75727,8388607,7272845,6874519,7137776,4538759,4264732,3034250,4751551
75860,8388607,7272910,6873857,7138648,4535512,4264332,3040494,4748229
75984,8388607,7273925,6875952,7137628,4536833,4264455,3042366,4750617
76117,8388607,7274086,6871823,7138828,4535717,4265680,3041350,4751401
76250,8388607,7272565,6874049,7137239,4536074,4264862,3042017,4752573
76393,8388607,7275899,6873477,7136620,4535999,4267109,3043085,4753774
76517,8388607,7275410,6871887,7136731,4535959,4266724,3040648,4754185
76650,8388607,7273658,6872725,7134631,4535800,4263506,3038823,4750978
76783,8388607,7273078,6871374,7134465,4535461,4262180,3040778,4747710
76917,8388607,7275541,6868540,7136245,4534858,4266298,3038311,4749543
77050,8388607,7273803,6871809,7134067,4534791,4265447,3029600,4751537
77233,8388607,7273630,6869531,7131712,4532430,4266737,3016859,4752141
77366,8388607,7272165,6873651,7128522,4533786,4264010,3013102,4748866
77490,8388607,7274272,6873517,7131708,4531404,4263285,3009240,4748245
77623,8388607,7272546,6872211,7132047,4531647,4262801,3009885,4747921
77756,8388607,7275187,6870108,7133667,4529399,4265804,3008937,4749722
77890,8388607,7271357,6869197,7133896,4531133,4263393,3012136,4750882
78023,8388607,7273141,6866290,7135080,4531941,4264742,3012387,4749972
78156,8388607,7275640,6866385,7134325,4529337,4265378,3016077,4751069
78290,8388607,7271538,6867776,7134116,4530562,4262773,3017524,4752522
78423,8388607,7272954,6866458,7136019,4533120,4263408,3026118,4755066
78566,8388607,7273524,6868183,7135533,4537023,4264501,3028210,4752839
78709,8388607,7271623,6866883,7134766,4537299,4263594,3027171,4755268
78902,8388607,7274621,6869576,7134596,4535833,4264849,3020523,4755228
79036,8388607,7275120,6869424,7135571,4536823,4265642,3020201,4755746
79169,8388607,7272272,6871028,7133194,4539138,4263564,3022656,4755580
79302,8388607,7275800,6869627,7136252,4537816,4264593,3028538,4755175
79446,8388607,7273895,6873122,7132794,4537590,4265387,3026720,4756154
79589,8388607,7273225,6873073,7131411,4537172,4266783,3026995,4758213
79722,8388607,7275410,6873083,7133100,4538098,4266241,3028075,4757792
79865,8388607,7274772,6874479,7132221,4538671,4265859,3025078,4756848
80009,8388607,7273710,6876223,7134194,4535624,4266153,3020703,4758395
80152,8388607,7273785,6874396,7131394,4535506,4268617,3010644,4759701
80295,8388607,7274385,6872570,7132942,4534932,4269352,3005229,4756916
80428,8388607,7273979,6875471,7132802,4538838,4266216,3003582,4755577
80632,8388607,7275431,6875557,7132889,4538186,4267593,3004714,4754117
80775,8388607,7275529,6873212,7134074,4537426,4268514,3006303,4753821
80918,8388607,7276509,6872551,7132229,4536082,4266569,3008571,4748769
81061,8388607,7277513,6874480,7134472,4537034,4266748,3013712,4751021
81195,8388607,7276361,6872136,7134352,4535307,4266047,3020202,4751564
81338,8388607,7277736,6873005,7135905,4536506,4267403,3017801,4751660
81481,8388607,7277159,6873088,7133400,4534412,4265305,3018949,4750658
81625,8388607,7276386,6876035,7133509,4536883,4267315,3024410,4751993
81808,8388607,7272791,6875377,7130665,4535162,4267068,3027179,4752018
81931,8388607,7274356,6876056,7131498,4537086,4268680,3025130,4753376
82054,8388607,7277874,6877015,7133105,4537583,4269730,3020282,4755030
82178,8388607,7277870,6875306,7133899,4534722,4269863,3023553,4755388
82361,8388607,7278943,6875384,7135101,4535169,4269391,3038833,4754160
82484,8388607,7277784,6875824,7133418,4535795,4267019,3039501,4754512
82607,8388607,7275701,6876654,7131657,4534026,4265495,3036322,4753603
82731,8388607,7275558,6877429,7134440,4535081,4268049,3038985,4754688
82854,8388607,7277132,6876570,7135260,4534454,4269525,3036917,4757427
82977,8388607,7278359,6874349,7134389,4533434,4270147,3042524,4758424
83100,8388607,7278013,6874112,7134940,4535053,4270029,3042343,4757494
83224,8388607,7276648,6873376,7132832,4535579,4267774,3042718,4755621
83347,8388607,7275634,6873171,7133079,4536719,4266497,3038219,4754798
83480,8388607,7277784,6873364,7135157,4534154,4269900,3041072,4754265
83604,8388607,7276699,6874785,7134860,4533773,4266699,3032521,4750428
83737,8388607,7278229,6875297,7137352,4534374,4268598,3037435,4754089
83930,8388607,7275595,6875891,7135198,4538851,4268143,3042003,4755798
84053,8388607,7275330,6874030,7135897,4536147,4268345,3045731,4758254
84187,8388607,7276821,6876004,7136302,4536798,4267356,3045252,4755542
84320,8388607,7277360,6870823,7134308,4534014,4270209,3037580,4759435
84443,8388607,7276192,6872509,7132738,4535967,4269901,3040375,4759487
84567,8388607,7276965,6874460,7129294,4536784,4266932,3038026,4757516
84690,8388607,7274922,6874423,7129976,4536823,4268913,3044243,4759174
84823,8388607,7277713,6876051,7131295,4537361,4270042,3044743,4760329
84946,8388607,7275860,6877360,7129297,4537061,4268423,3038228,4760248
85080,8388607,7277516,6874800,7132897,4536180,4271950,3030997,4761430
85213,8388607,7276054,6876280,7130242,4535627,4270005,3031588,4761218
85346,8388607,7277556,6877962,7132377,4538127,4270796,3034167,4759106
85539,8388607,7277878,6874900,7134824,4536447,4272732,3030885,4759169
85673,8388607,7275212,6876072,7132707,4536019,4269452,3029254,4755373
85816,8388607,7278165,6875641,7135258,4534223,4269297,3036421,4755477
85949,8388607,7276181,6877992,7134950,4536409,4266667,3035001,4755193
86082,8388607,7278249,6874421,7134172,4534584,4267541,3036521,4754732
86216,8388607,7276402,6874380,7134454,4534109,4267610,3039601,4757199
86349,8388607,7275964,6876840,7134967,4534767,4266355,3050254,4755029
86482,8388607,7278029,6874282,7137623,4532549,4266609,3052474,4756317
86615,8388607,7278285,6875894,7139167,4535076,4270026,3057151,4758332
86759,8388607,7278035,6875768,7141885,4536730,4270337,3048124,4757313
86892,8388607,7276613,6876051,7137720,4537441,4268589,3041216,4753539
87025,8388607,7278314,6874757,7138437,4540252,4268831,3042936,4755104
87218,8388607,7280210,6873686,7141634,4538970,4270544,3043292,4757091
87352,8388607,7277474,6876746,7137269,4537879,4267276,3054087,4756898
87495,8388607,7277165,6873746,7139597,4536179,4269186,3060908,4758092
87638,8388607,7279768,6873231,7141754,4536086,4271408,3054135,4759054
87771,8388607,7277459,6876395,7138956,4537059,4269783,3050783,4758402
87915,8388607,7276686,6874329,7139957,4536139,4270993,3054657,4758518
88058,8388607,7278628,6875034,7141064,4537139,4272323,3046181,4759607
88201,8388607,7279125,6875957,7140023,4537748,4271622,3041304,4757992
88344,8388607,7277318,6874701,7137673,4539033,4268903,3047628,4757836
88488,8388607,7277488,6875072,7135038,4541142,4269874,3053289,4758367
88631,8388607,7276583,6874928,7135241,4540668,4269155,3048772,4758862
88774,8388607,7277191,6874595,7137082,4538093,4270407,3042513,4757695
88977,8388607,7278563,6872006,7138076,4537905,4271148,3036486,4758151
89121,8388607,7279008,6873508,7137614,4536995,4270273,3041188,4756722
89264,8388607,7279287,6875468,7139518,4539932,4269659,3041171,4756268
89407,8388607,7277640,6875658,7137688,4540568,4266256,3036724,4755911
89550,8388607,7276800,6875297,7138632,4541056,4267540,3038824,4755446
89694,8388607,7277030,6874735,7138260,4538231,4265917,3032834,4751932
89877,8388607,7278647,6875368,7138862,4536593,4267022,3033094,4754060
