,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
212,8.441875972,37.057871050,36.996229513,36.997710628,36.999646569,36.999817210,36.998836583,116.991647801,,
213,8.481884863,37.058255050,36.994467071,36.999714155,36.997765804,37.000822205,36.998213912,117.546080544,,
214,8.521893754,37.058986644,36.994591761,36.999013146,36.998623251,37.000710701,36.998621390,118.100512993,,
215,8.561902645,37.060742423,36.994101410,36.999405976,36.997605102,37.000099542,37.000051652,118.654945157,,
216,8.601911536,37.060951981,36.995767068,37.000046642,36.997295923,36.999675458,36.999390655,119.209377027,,
217,8.641920427,37.059336609,36.995897810,37.000393840,36.998645669,36.997092113,36.999306855,119.763808603,,
218,8.681929318,37.061511502,36.993937754,36.999056707,36.997145605,37.001364342,37.001106122,120.318239881,,
219,8.721938208,37.061368227,36.994575807,36.999960246,36.997973782,36.998898434,37.000087588,120.872670860,,
220,8.761947099,37.062677571,36.996054575,37.000347658,36.996913190,36.997691135,36.998245261,121.427101537,,
221,8.801955990,37.064402568,36.995494700,36.999685624,36.996273420,36.999679520,36.999460224,121.981531908,,
222,8.841964881,37.063617205,36.994910586,37.000025879,36.997712260,37.001117070,37.000621880,122.535961974,,
223,8.881973772,37.062569532,36.995193703,36.999856043,36.995802140,36.999920974,37.000019747,123.090391728,,
224,8.921982663,37.062974578,36.995052294,36.999319669,36.996491940,36.999764254,36.998757193,123.644821172,,
225,8.961991554,37.062783546,36.994283538,37.001692091,36.996422640,37.000462454,37.000778260,124.199250302,,
226,9.002000445,37.064439705,36.996598206,36.999937324,36.998164672,36.999984343,37.000234955,124.753679116,,
227,9.042009335,37.065783800,36.993999109,36.999218537,36.998837243,37.000568198,37.000396749,125.308107614,,
228,9.082018226,37.064948333,36.996301911,37.000374280,36.997406172,36.999931462,36.998307415,125.862535790,,
229,9.122027117,37.065908933,36.994032102,37.001845510,36.997319099,36.998529866,37.000328669,126.416963643,,
230,9.162036008,37.066450371,36.994787714,37.000882179,36.997205487,37.000017692,37.001069245,126.971391171,,
231,9.202044899,37.065863697,36.995736841,36.999781984,36.998240167,36.997857612,36.998804270,127.525818372,,
232,9.242053790,37.068870708,36.994073477,37.001374286,36.996832819,37.000905139,36.999215505,128.080245245,,
233,9.282062681,37.069278043,36.995395011,36.998070740,36.997313854,37.000010168,37.000446331,128.634671794,,
234,9.322071571,37.067518660,36.995665332,37.001912159,36.999236229,36.999520194,36.999365288,129.189098009,,
235,9.362080462,37.067788569,36.996486655,37.001890551,36.996510117,36.999502022,37.000753062,129.743523897,,
236,9.402089353,37.067078761,36.996922942,37.002402038,36.996621887,37.001005357,36.999981749,130.297949449,,
237,9.442098244,37.069611130,36.994182230,37.000593314,36.999474476,36.997283426,36.998896146,130.852374661,,
238,9.482107135,37.071062272,36.993749988,37.000744817,36.999381527,36.999730700,36.999134509,131.406799530,,
239,9.522116026,37.070315542,36.994271268,37.002459119,36.997176673,37.000228633,36.999606323,131.961224054,,
240,9.562124917,37.070864009,36.995559293,37.001177513,36.997063767,37.000569331,36.999538858,132.515648231,,
241,9.602133808,37.070332726,36.994107691,37.002461511,36.997212565,37.000715356,36.998640258,133.070072063,,
242,9.642142698,37.069347717,36.996122925,37.001357774,36.998196616,37.000697379,36.999946375,133.624495551,,
243,9.682151589,37.072932920,36.995347397,37.002589091,36.997311872,36.998987412,36.999923885,134.178918691,,
244,9.722160480,37.071871336,36.994351185,37.002344701,36.995841225,37.000982747,36.999020037,134.733341479,,
245,9.762169371,37.072715333,36.994639839,37.003265037,36.995577869,37.000208169,36.999340103,135.287763911,,
246,9.802178262,37.071237645,36.996120566,37.003123899,36.998163992,36.999237924,36.998222954,135.842185984,,
247,9.842187153,37.072782436,36.995520871,37.002471323,36.997639836,37.000586177,37.000138804,136.396607699,,
248,9.882196044,37.073915309,36.994181078,37.006165680,36.998867030,36.998260693,37.000130967,136.951029049,,
249,9.922204934,37.074639208,36.994234036,37.001956336,36.998238494,36.999343135,37.000553387,137.505450037,,
250,9.962213825,37.075403258,36.994613830,37.004687281,36.998607573,36.998749022,36.997920087,138.059870658,,
251,10.002222716,37.074861546,36.993126904,37.004322087,36.996465055,37.000804184,37.000201010,138.614290916,,
252,10.042231607,37.075130084,36.996339134,37.002900046,36.998330127,37.001417872,37.002644744,140.124733753,,
