,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
16,0.600050004,37.000002101,36.999340775,36.999564676,37.000003680,36.998495772,36.999355667,0.000000000,flow_rate_water,1500
17,0.640053338,37.001671526,37.001289329,37.001284884,36.998068714,37.000706451,36.999698453,0.000000000,vol_tubes_water,300
18,0.680056671,37.000682786,36.998959322,36.999532534,36.999391536,37.002063402,37.001019802,0.000000000,start_temp_water,37
19,0.720060005,36.999857938,36.997943148,37.000416783,37.001569727,37.000192524,37.000382466,0.000000000,temp_location_water_1,25
20,0.760063339,36.999902993,36.999496000,37.001431449,36.999086010,37.000331544,37.000155250,0.000000000,temp_location_water_2,75
21,0.800066672,36.998749778,36.999716126,36.998742336,37.001148440,37.000933338,36.998866751,0.000000000,conduction_frac_water,0
22,0.840070006,37.001385839,37.001075374,37.000080691,36.999283471,36.998689125,36.999683769,0.000000000,flow_rate_ecmo,3000
23,0.880073339,37.000057773,37.000617634,36.999719994,37.000451303,36.999654875,36.999828381,0.000000000,vol_tubes_ecmo,300
24,0.920076673,37.000377687,37.000930341,36.999973730,36.999111042,36.998081284,36.998694621,0.000000000,start_temp_ecmo,37
25,0.960080007,36.998708297,36.999895845,37.000274127,36.999543259,36.999420418,37.000365446,0.000000000,temp_location_ecmo_arterial,25
26,1.000083340,36.999996130,36.999214729,36.998772948,37.000707781,36.998447158,36.999128293,0.000000000,temp_location_ecmo_venous,75
27,1.040086674,37.000894988,36.998668798,36.999881804,36.997983134,36.999948364,37.000082402,0.000000000,conduction_frac_ecmo,0
28,1.080090008,36.999274532,37.001374423,36.998709034,37.001561605,37.000905810,37.000148377,0.000000000,injectate_location,95
29,1.120093341,36.999122573,36.998748791,36.998284207,37.000535714,37.000030529,36.999988566,0.000000000,start_injection,200
30,1.160096675,36.998711495,36.999998461,37.000465398,37.000336601,37.000052483,36.999368983,0.000000000,duration_injection,3
31,1.200100008,37.000040367,36.998424206,36.998661585,36.998965370,36.998630334,37.000850897,0.000000000,injectate_temperature,7
32,1.240103342,37.000389858,37.000092078,36.999307155,37.002386988,36.998569815,37.000549979,0.000000000,injectate_volume,20
